,Price,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Status
2621,1243844,3,67088,2,4,3,1353,4933,2020,79,3,0
2622,886391,2,13557,4,4,2,3224,9777,2005,118,2,1
2623,1490566,4,45797,2,2,2,2648,7956,1958,68,4,0
2624,737325,2,50963,2,1,4,1512,4251,1990,6,4,0
2625,969176,3,38624,0,1,1,1200,1804,1991,56,2,2
2626,688285,0,39426,0,4,1,653,3243,1976,29,2,2
2627,434210,2,35587,3,1,4,2421,1738,1959,16,0,1
2628,491406,4,73490,1,5,2,3489,3663,1973,40,2,2
2629,1311387,3,71253,3,6,1,828,3281,1982,80,0,1
2630,1199146,2,44938,4,4,2,824,4458,1981,105,3,2
2631,561221,2,43399,0,1,4,3753,8564,1979,25,0,2
2632,410437,2,44942,0,6,2,2586,9932,2008,9,0,1
2633,556797,2,79679,3,1,4,917,3505,1959,67,4,1
2634,546196,1,35408,4,2,3,873,5439,1984,5,1,2
2635,454064,1,52754,2,1,1,3630,5094,2005,117,4,1
2636,667653,4,59991,3,6,4,612,3259,1977,18,0,2
2637,1273467,3,65240,2,1,4,3607,4500,1959,81,0,1
2638,918155,3,89898,1,3,2,3379,1263,1992,102,3,2
2639,454285,1,86802,3,2,4,1664,8392,1993,104,3,2
2640,926781,1,86926,3,2,3,688,2415,2017,92,3,1
2641,372979,0,80351,1,1,1,716,1882,1967,113,4,2
2642,1063935,0,35778,3,3,1,1387,4226,1998,30,0,2
2643,864386,3,86871,1,2,1,1540,6242,2019,67,0,2
2644,989896,4,51805,3,3,4,3276,6338,1998,78,0,2
2645,566147,0,16407,1,5,1,2049,9210,1969,67,4,1
2646,943663,1,83882,2,1,1,3240,9748,1971,55,3,1
2647,125165,1,57464,0,5,4,2501,4493,1958,115,4,1
2648,176303,4,55776,3,1,1,3194,3870,1950,69,2,2
2649,541910,3,62730,1,6,2,3117,9659,2015,24,1,2
2650,398709,1,30028,0,2,1,3063,5881,2005,22,4,0
2651,898766,2,85906,2,4,3,719,1166,2023,115,1,2
2652,1369287,1,62853,1,5,4,3530,3648,1996,63,2,1
2653,1295690,1,35374,3,2,1,1976,6619,1966,102,4,1
2654,204223,1,86128,3,1,4,3255,7762,1964,117,2,2
2655,306767,3,31284,2,4,2,847,6174,1952,61,1,2
2656,624411,3,28207,4,3,1,3393,6673,1978,86,0,2
2657,1402993,1,70569,3,4,1,3498,2168,1959,74,2,1
2658,1030559,0,63326,0,6,1,1575,3011,1989,85,3,2
2659,510476,4,39748,4,1,2,2012,8095,2022,9,4,1
2660,737510,0,24387,4,2,4,3577,6712,2022,17,0,0
2661,579709,3,21933,3,1,3,1121,8337,1982,30,3,2
2662,397855,2,72103,2,3,3,2855,3028,1987,6,1,2
2663,445276,3,30325,3,2,3,2775,4426,1958,89,4,2
2664,1475870,3,87954,3,3,2,1634,7935,2001,109,4,1
2665,1191596,1,43975,2,4,2,1576,9384,1981,60,0,0
2666,1050628,1,82594,3,1,3,3150,2541,1979,96,0,2
2667,1421824,3,90159,0,6,3,3373,4274,1964,83,1,1
2668,510550,2,51702,3,3,2,1109,2075,1989,39,1,1
2669,1325023,1,29255,2,2,4,1027,7976,2013,16,3,2
2670,1270993,2,25138,4,1,3,2017,3216,2022,59,0,1
2671,664075,3,86775,2,5,4,1863,3313,1965,15,3,0
2672,736337,4,28779,1,5,2,2312,7156,1987,39,0,0
2673,1042856,3,41974,1,2,1,1628,6833,1957,22,4,1
2674,365717,4,46390,4,1,4,672,7427,2017,16,1,1
2675,149578,4,37799,2,3,3,1611,9895,1954,120,3,0
2676,658686,3,82664,3,1,1,1045,9187,1979,81,4,1
2677,1108409,3,17279,0,6,1,3662,8587,1956,12,4,0
2678,198284,4,58087,4,5,3,2540,4722,2017,108,2,1
2679,1065786,1,96815,0,5,4,2232,1212,1995,89,2,0
2680,1315096,3,98880,3,1,4,3035,7988,1987,42,0,0
2681,578056,2,97988,4,3,2,2423,6174,2004,98,4,1
2682,1167412,4,85803,4,1,1,1424,2429,2012,9,0,1
2683,1137640,3,92796,4,4,3,819,6327,1959,112,1,0
2684,1219561,0,20224,0,4,4,2361,4893,1999,49,4,2
2685,798149,3,72741,4,5,2,1008,8619,1972,109,0,2
2686,957203,1,30810,3,5,1,2704,8023,2019,63,3,0
2687,1376960,1,27723,2,3,2,2962,1933,1992,67,4,0
2688,355812,0,41611,3,2,4,1119,6335,2015,32,3,1
2689,1484582,4,57725,3,1,4,3429,9457,1984,14,4,2
2690,552789,3,74406,0,6,1,3838,6060,2018,56,4,1
2691,406699,2,69180,4,2,2,871,8988,1951,11,3,0
2692,1024477,0,41345,4,2,2,2162,1508,1977,13,1,0
2693,641930,1,38615,3,6,3,2774,1509,1996,93,4,0
2694,388647,4,84376,2,1,2,2768,7807,2009,59,2,2
2695,776027,4,18384,4,6,4,3119,9710,1980,114,2,0
2696,833490,2,47481,0,5,1,2734,6166,1998,82,3,1
2697,333231,4,55834,4,3,3,3703,9009,1989,38,2,0
2698,225038,4,50636,3,1,1,1191,3303,1964,62,2,0
2699,1258915,0,90226,0,4,2,3952,3347,1973,114,0,2
2700,843419,0,57885,3,3,3,1065,3506,2012,87,0,2
2701,1363733,2,93874,4,1,3,2960,3374,1983,9,0,2
2702,429291,0,30885,1,3,3,1513,6424,2007,77,1,0
2703,544557,1,43095,0,3,4,3948,7934,1976,113,2,2
2704,806408,4,16179,2,5,3,2641,1819,1957,93,4,2
2705,564752,0,18368,1,1,4,3205,6265,1980,9,3,2
2706,817524,1,41408,0,3,3,1423,6959,1963,97,4,0
2707,938238,1,76192,4,6,4,3696,8469,2002,45,1,1
2708,1260045,0,63613,2,6,4,3037,2133,2017,68,2,1
2709,296545,3,84340,1,4,3,2294,7350,1997,63,4,1
2710,870333,0,56087,4,2,1,906,5583,2009,47,3,0
2711,244460,3,24019,0,2,4,3492,5946,2013,95,4,0
2712,1252831,1,98287,4,6,2,1145,3277,1965,20,4,2
2713,382125,3,95381,1,5,1,3522,3877,1966,80,2,2
2714,324306,2,67024,2,2,3,3732,2633,1995,50,1,2
2715,1357731,0,78123,0,4,1,1211,6121,1987,44,4,1
2716,1196873,4,81044,3,6,1,2509,8388,1978,95,3,1
2717,299990,1,19164,1,4,3,3886,6631,1956,82,0,0
2718,1308064,0,86282,1,4,3,765,4564,1995,99,1,1
2719,725164,2,67076,3,6,3,1194,4600,2002,80,4,1
2720,372641,3,18270,4,3,3,3803,2400,1961,80,1,1
2721,1333747,2,48621,4,6,3,1457,8827,2021,100,4,0
2722,268166,3,34479,4,2,4,3301,1765,1982,10,1,0
2723,1091840,0,91456,1,6,1,3244,1799,2011,14,0,0
2724,1305797,2,47603,4,5,2,2756,4120,1950,113,0,2
2725,395512,4,35848,1,4,3,837,7562,1981,51,1,0
2726,1194453,4,90716,1,2,1,3922,4908,2016,82,2,2
2727,274635,2,77443,4,6,3,2307,7884,2009,27,1,0
2728,1018590,2,36321,0,2,2,3898,1976,1987,88,0,0
2729,542852,0,23513,0,3,1,1430,4574,1988,71,0,0
2730,1086904,2,48318,1,6,2,2700,5098,2008,68,0,1
2731,485409,0,45968,0,1,1,3327,1193,1953,57,4,1
2732,636359,2,60698,2,3,4,1662,3036,1975,79,1,2
2733,1314092,2,41117,2,3,2,2399,1112,2023,58,4,0
2734,749627,2,51738,2,1,4,3535,4995,1971,108,2,0
2735,731423,3,63000,2,2,4,2165,8779,1991,21,2,1
2736,500477,4,53861,1,2,2,2794,1406,2015,101,2,1
2737,140023,1,65443,0,1,4,1450,8677,2018,16,2,1
2738,854226,0,56693,1,4,4,3730,4614,1970,35,1,0
2739,1084043,0,36849,1,5,4,2978,3300,2012,28,1,2
2740,1113059,2,91718,4,2,4,3132,3907,1978,40,3,1
2741,296387,0,38380,3,5,4,973,6116,1958,109,2,1
2742,1286329,1,35510,0,1,2,2546,1344,2020,93,1,2
2743,1217332,2,92176,1,6,4,1498,4967,1973,71,2,2
2744,1329326,2,83045,4,1,2,3149,1929,1958,46,4,1
2745,1389856,0,57171,3,2,2,1057,7504,1967,14,3,0
2746,1494324,3,61047,3,6,2,2380,6565,1959,109,4,2
2747,1275867,2,58637,0,2,2,912,1134,1977,103,0,0
2748,416409,3,29963,1,5,2,1971,4952,1977,71,0,2
2749,199214,4,79247,1,6,4,1278,5222,1975,92,1,0
2750,1154031,2,85493,3,6,4,2894,5902,1962,62,0,2
2751,1383914,0,23016,0,2,4,731,2456,1992,25,3,1
2752,214127,0,92602,1,6,4,2762,4177,1952,69,2,2
2753,898194,4,61938,0,6,1,1602,5089,2003,69,3,0
2754,761218,1,10450,4,5,2,1231,9555,1953,110,4,0
2755,1123280,1,22716,3,1,1,648,8581,1968,105,4,0
2756,1097241,1,29157,0,3,1,1966,8982,1970,15,2,2
2757,326219,3,59726,3,5,4,2476,8031,1975,117,4,1
2758,497194,3,91619,3,3,2,1415,7959,1997,1,4,1
2759,467982,4,85729,4,3,4,1570,6802,1978,69,4,1
2760,310809,4,22633,2,6,3,1324,4687,1971,37,1,0
2761,905495,4,46688,3,5,1,3357,4463,2006,2,4,1
2762,1168371,3,33706,0,3,1,3745,8422,1969,114,4,1
2763,497042,2,95684,3,1,1,2184,4604,1964,95,0,2
2764,814719,1,72653,4,3,3,3214,4862,1966,30,3,1
2765,842595,1,20558,1,1,3,2759,8828,1981,80,0,2
2766,1167635,3,63355,4,1,3,2563,4314,1991,66,4,1
2767,1417416,1,78697,0,2,1,1316,7936,2015,115,0,0
2768,846925,1,12354,3,1,3,3915,2511,2004,75,0,2
2769,524335,2,74852,0,6,3,1903,8722,1954,73,4,2
2770,161115,3,95539,0,2,4,3778,7161,2022,113,1,2
2771,1029390,2,68089,4,1,3,929,4554,2006,73,2,2
2772,621411,2,12493,4,1,3,1886,7607,2011,94,4,1
2773,1174887,2,35806,1,6,2,3030,9270,1971,32,1,1
2774,1190241,0,99876,3,5,1,2273,2504,1997,72,0,2
2775,356873,1,70880,4,3,1,2438,1003,2022,87,4,2
2776,818587,4,83451,1,1,4,1489,3854,2019,67,3,1
2777,1241620,1,85992,1,6,3,2498,9715,2011,13,4,2
2778,1431093,1,52078,3,1,1,3552,7808,1950,24,2,1
2779,1374709,4,62173,1,4,3,653,4376,2015,86,4,2
2780,674018,4,91060,1,6,2,1805,5575,2023,63,2,0
2781,234244,1,94702,4,2,2,748,3418,1998,78,2,1
2782,1212405,2,85944,0,3,2,1997,2291,1977,30,1,2
2783,340904,1,78842,4,2,3,3663,7056,1971,102,0,2
2784,1008405,3,41350,1,5,3,3818,6788,1961,32,3,0
2785,1404881,0,41173,4,3,1,1610,7773,1987,48,3,1
2786,685831,1,17314,0,2,2,2354,9645,2004,113,3,2
2787,622655,3,30843,0,4,4,2291,4271,1984,8,0,0
2788,401040,4,52827,2,1,4,2802,1380,1993,61,1,0
2789,608037,4,27987,1,1,4,2915,2728,1975,89,1,2
2790,1327006,3,70311,2,2,3,2303,7264,1984,70,4,1
2791,1026807,4,66386,3,5,2,2559,9214,2002,89,1,2
2792,934997,4,72524,2,6,3,2545,5465,1982,93,4,0
2793,960338,2,39890,0,6,4,3589,6202,1997,36,0,0
2794,830496,0,98607,1,4,3,2001,9314,1977,96,0,2
2795,123625,1,42154,1,1,2,2139,4299,1951,75,4,0
2796,1407105,3,57800,2,6,4,1833,1996,2017,101,4,2
2797,563185,4,96346,3,5,4,3659,1881,1980,52,3,0
2798,654339,0,40235,0,3,1,1113,2754,1985,1,3,1
2799,757274,0,88709,4,2,4,3579,1482,1956,23,4,1
2800,1151819,0,26810,4,5,4,1032,2944,1985,28,4,2
2801,739866,3,11839,0,6,4,1417,6766,1955,15,3,2
2802,496342,0,66338,3,3,1,1491,2788,2002,83,2,0
2803,339553,1,65697,0,1,1,2788,1361,2011,52,1,2
2804,1358356,2,71127,4,4,4,1001,7225,1955,107,0,0
2805,218899,1,84106,4,2,2,3485,6770,2011,8,1,2
2806,243386,4,96680,3,5,3,1624,3643,1985,20,3,1
2807,401177,2,89343,4,6,4,2150,1450,1978,62,3,2
2808,685130,4,86526,2,2,4,955,6243,1977,29,3,2
2809,1440863,0,37227,4,1,2,3079,8874,1955,24,0,1
2810,679086,4,12052,0,1,1,3172,9941,2021,14,2,1
2811,1021565,4,20864,4,1,2,1038,9001,1999,23,1,1
2812,818796,3,53653,0,3,1,2136,5229,1988,67,3,0
2813,416436,1,37076,4,6,4,1292,1069,1959,7,4,1
2814,1093419,1,16323,0,4,2,917,4029,1952,49,4,0
2815,624263,3,51574,3,1,1,3845,7564,2006,15,0,1
2816,553467,2,23654,2,1,3,3755,3401,1984,102,4,2
2817,1253807,4,64894,1,2,1,3188,7430,1998,44,3,0
2818,970091,3,78547,1,3,4,1115,9921,1972,67,1,0
2819,730723,3,50413,0,2,3,1835,2233,1970,71,2,0
2820,985816,1,43488,4,5,3,3324,2601,1968,15,4,1
2821,270319,1,83167,3,3,1,3083,6575,1999,83,4,1
2822,210895,3,85233,0,5,2,1302,1173,1954,14,0,1
2823,446490,3,81930,3,1,4,2056,9979,2022,98,4,2
2824,680646,3,21470,3,4,2,2692,9380,1999,37,1,1
2825,1447420,0,67379,0,5,2,2346,9430,1996,107,2,0
2826,376794,3,25609,1,2,1,3903,8605,1977,113,2,1
2827,823602,1,61827,3,2,1,1977,9297,1995,35,3,0
2828,1432147,4,33365,0,6,4,2980,3292,2019,105,4,2
2829,1357686,1,45361,3,2,4,3043,3616,2001,70,3,1
2830,1216553,3,38507,1,3,3,1378,4150,1956,9,1,1
2831,460323,4,12418,1,6,3,1151,3606,1963,62,0,0
2832,574526,0,79620,3,3,4,972,8792,1966,5,0,0
2833,266322,3,62921,0,6,4,2426,6075,2002,107,4,0
2834,1456112,1,91478,3,6,1,1225,4086,1973,10,4,0
2835,977845,2,18472,0,1,1,3310,1149,1973,116,4,2
2836,602097,4,13622,0,4,3,3818,7129,2006,16,2,1
2837,798661,2,86627,3,4,3,2182,7246,2003,80,2,0
2838,1086792,0,44378,1,1,3,2484,1315,1994,88,2,2
2839,1061282,3,22847,0,3,2,3797,7167,2016,96,4,1
2840,1434978,0,19720,0,3,4,1880,2901,1954,27,2,0
2841,974309,3,79001,0,5,3,2835,2079,1980,113,1,2
2842,1425236,1,38102,2,4,1,718,5677,1968,8,0,0
2843,1411570,1,87189,1,5,4,2082,6165,1972,112,3,0
2844,1197615,3,88281,3,1,3,1647,2024,1991,91,4,2
2845,1433992,0,55323,0,2,3,3023,3471,1956,47,0,2
2846,1068257,3,86089,0,2,3,2524,4086,1964,61,2,2
2847,1273089,3,78715,1,4,2,2512,8836,1994,117,0,1
2848,193458,2,45908,1,2,3,959,1951,1999,24,1,1
2849,451925,0,15862,0,1,4,1570,5425,1974,69,4,2
2850,338237,0,88057,3,5,2,775,8537,1951,65,4,2
2851,923832,2,27961,2,1,4,2924,9257,1955,85,1,0
2852,326717,3,97516,3,2,1,2931,1413,1987,104,1,2
2853,1350914,1,35740,3,1,3,2492,7676,1972,43,4,2
2854,1461070,3,59765,4,5,2,2870,6714,2014,31,3,2
2855,717552,3,16266,0,2,4,2229,7397,1978,93,4,1
2856,1228076,4,70948,0,5,4,1915,3261,2016,5,1,1
2857,995222,2,37474,0,5,1,2802,3713,1959,70,3,2
2858,424766,3,33017,0,5,3,1842,4963,1972,106,4,1
2859,950988,3,84715,3,6,1,1974,2012,1955,53,2,0
2860,143167,1,64025,4,2,1,3109,8090,1959,50,4,0
2861,138278,4,44229,2,6,1,3455,4838,2020,19,2,0
2862,340199,2,84786,0,2,4,3355,2997,2018,43,2,2
2863,1402468,2,76941,3,6,3,3734,4083,1978,22,0,2
2864,1470553,3,46459,1,5,2,2221,4196,1982,25,2,1
2865,1099863,0,77711,1,5,1,2219,5893,2001,106,0,0
2866,999110,0,58762,0,3,2,3588,6433,2008,64,3,0
2867,322944,0,63709,4,3,3,2897,4271,1953,7,2,1
2868,425156,4,68029,4,2,3,2594,4987,1980,11,4,0
2869,1093748,1,81118,3,5,1,3700,4457,1965,8,1,0
2870,321468,3,70204,2,5,3,1731,4797,1996,24,3,1
2871,1470886,3,61819,3,1,3,2655,1827,2014,113,2,2
2872,850616,2,57772,3,6,4,2393,3233,2000,93,1,2
2873,1177500,1,52466,1,1,3,3431,2225,1975,26,0,1
2874,259450,0,30783,4,2,3,1184,8726,2000,14,4,2
2875,123916,4,21351,4,5,2,3567,3625,2016,1,0,1
2876,655234,0,14777,1,4,4,3012,3101,1983,110,2,2
2877,1043450,3,42663,0,1,3,2089,2049,1960,70,0,1
2878,423673,3,76522,1,1,1,2855,8809,1971,54,1,2
2879,156591,2,20843,0,6,4,2022,9339,1965,22,0,1
2880,433833,1,27616,1,2,2,2258,8248,1994,32,3,1
2881,1471135,3,49096,2,1,4,3455,6805,1982,3,0,2
2882,398826,4,22618,4,5,1,1635,9017,1965,7,3,1
2883,741530,0,75011,4,5,2,1116,2424,2015,83,3,0
2884,589018,0,95305,2,2,1,3426,9940,1961,7,3,2
2885,1325428,4,36464,3,4,1,2932,4861,2021,7,2,1
2886,1330743,3,52128,1,3,2,2826,2731,1975,114,3,1
2887,1200171,0,40800,2,4,1,2705,3351,1958,8,0,1
2888,580318,1,44474,1,1,4,3522,6318,1969,84,0,0
2889,211740,0,12486,4,2,4,3367,2926,2011,52,3,0
2890,330377,0,19079,2,3,2,2452,8527,1972,103,1,0
2891,942211,4,10863,0,2,2,1135,8012,2014,6,3,2
2892,1172234,1,89715,1,4,2,1476,3722,1960,3,3,1
2893,1102666,4,12985,3,3,2,1572,5857,1979,71,0,0
2894,815809,3,10072,2,3,4,1124,9929,1962,88,0,0
2895,657892,3,65642,1,6,4,1415,6959,1985,56,0,0
2896,175195,1,76215,0,6,1,3266,7354,1970,109,1,1
2897,1190257,1,89565,0,5,3,1972,8443,1993,62,4,0
2898,1297513,0,17469,0,6,1,1943,5780,2015,31,3,1
2899,927642,2,82942,3,3,3,1441,4729,2011,96,1,0
2900,1380179,0,43605,3,6,1,1906,2834,2014,73,0,1
2901,978038,2,99272,2,5,3,1415,7349,2012,16,0,0
2902,699502,3,80202,0,5,4,1947,7088,2000,1,0,2
2903,703104,2,22289,2,2,4,3525,5416,1983,99,4,2
2904,496299,1,98154,4,3,1,2955,7611,1954,115,0,2
2905,1101382,0,85461,2,3,3,2388,6640,1981,46,0,0
2906,1049061,1,25852,0,3,4,1252,8032,1985,15,0,0
2907,1170490,4,51041,2,2,4,3725,1153,1957,39,1,0
2908,972358,2,73820,3,2,3,1228,2275,2012,54,4,1
2909,518811,0,65592,3,3,4,2819,7024,1988,12,1,2
2910,794201,1,23601,2,1,4,1551,7915,2022,113,3,1
2911,1153651,2,36164,1,5,1,1232,8084,2009,73,0,2
2912,311336,1,85231,2,4,3,2247,2375,2005,118,3,1
2913,1222243,2,96179,4,5,2,1439,3680,2010,69,1,0
2914,1275945,3,47565,0,6,3,2771,6322,1973,106,4,1
2915,617079,2,98321,0,2,4,2151,2613,2020,82,3,1
2916,1143302,3,34347,1,6,3,3213,6152,1975,67,1,2
2917,506080,3,97588,3,6,2,1764,5757,2001,95,4,1
2918,444833,2,27878,4,2,4,2840,9188,1997,51,3,1
2919,228472,2,87245,3,6,1,2199,5067,1955,84,4,2
2920,1159353,3,15561,1,3,3,1349,1096,1954,109,4,2
2921,159743,4,55455,3,4,3,2557,5121,1963,11,3,0
2922,1456442,0,71572,1,1,1,1977,6017,2020,68,4,1
2923,987535,3,32402,1,6,3,2237,2793,1987,105,1,0
2924,216447,3,13109,0,5,4,2659,3485,2005,73,3,0
2925,281436,2,36593,4,1,4,732,8385,2023,38,3,0
2926,651450,0,69768,1,2,3,1037,6562,1994,55,3,0
2927,1479856,1,47085,3,2,2,648,8381,2010,106,1,2
2928,190824,4,30879,0,4,3,2702,4615,2023,7,2,2
2929,1403737,0,77172,4,3,2,2704,1267,1983,85,0,2
2930,389653,0,88176,4,2,4,1176,3948,1968,12,1,1
2931,1446565,3,96424,4,1,3,1093,7597,1975,36,2,2
2932,116376,3,31413,1,3,1,1296,2978,1968,55,1,1
2933,604616,3,16818,0,2,3,608,8301,1991,76,2,2
2934,895042,2,35544,4,5,1,2015,4797,2000,116,3,1
2935,1405348,2,20235,2,6,2,2902,2112,1955,13,4,1
2936,1028996,2,36212,4,6,2,1827,1105,1965,66,1,0
2937,105815,2,40627,3,1,3,2472,3698,1999,106,1,0
2938,324648,4,67386,1,3,3,2815,2298,1974,6,3,1
2939,564670,0,49998,1,1,4,3713,4531,2017,76,0,2
2940,1422607,1,10491,4,2,2,2000,1047,2019,88,4,1
2941,1466346,2,48995,0,6,4,2942,9750,2019,90,0,0
2942,160897,0,40673,3,5,2,3935,2887,1980,119,2,0
2943,436022,1,28140,4,5,3,1419,3083,2008,109,0,2
2944,945774,2,96257,1,1,3,2696,2581,2000,53,3,1
2945,510098,4,57075,1,5,1,2729,7204,1977,84,2,2
2946,461841,4,20228,3,6,1,3455,9429,1990,110,1,2
2947,576151,4,81096,3,1,3,2095,5672,1982,58,1,1
2948,158429,0,51176,1,3,3,3000,3035,1950,84,0,2
2949,852100,0,31282,0,1,1,3449,8631,1979,90,2,0
2950,1253720,3,78722,4,6,4,1223,8807,2005,66,2,0
2951,465743,4,54506,3,3,2,2826,8121,1962,106,0,1
2952,324975,2,91219,3,5,3,2677,6781,1964,19,3,1
2953,574029,1,36687,4,6,2,2086,2264,1997,63,4,2
2954,1432839,0,97184,4,5,4,1879,7859,2012,12,1,1
2955,1233794,3,69637,2,3,3,1952,7526,1974,84,2,2
2956,1322594,4,64803,4,5,4,2471,1915,1984,66,4,0
2957,1460985,0,13536,1,6,2,1122,1406,2011,62,3,1
2958,1324558,0,22788,2,2,4,937,4818,1953,49,4,1
2959,867826,2,59416,4,4,3,2211,8363,2017,45,4,2
2960,1035884,1,79542,2,2,3,2011,6213,1969,86,4,0
2961,334465,4,25725,0,2,4,3861,5073,2023,119,4,0
2962,983059,4,42585,0,6,2,1765,7387,1974,12,4,0
2963,883696,0,12612,2,5,3,2003,5049,1952,21,3,0
2964,671605,4,76081,2,1,3,3095,4763,2017,45,0,0
2965,853376,1,95141,4,5,4,944,7667,1995,64,4,0
2966,770472,3,36770,1,2,1,3059,1551,1969,99,3,2
2967,388184,3,74466,4,4,1,1321,9824,1958,4,2,0
2968,885549,2,35803,3,3,4,2967,6454,2009,74,3,1
2969,625188,3,94424,2,4,4,2050,9573,1957,73,2,2
2970,1461196,1,38506,2,6,4,2379,5800,1994,113,1,0
2971,1052043,1,64432,2,3,1,1846,7220,1957,117,4,1
2972,135403,1,65534,4,3,2,2961,3830,1970,76,1,1
2973,999822,1,84171,3,2,1,2610,9730,1959,18,4,1
2974,635574,0,65770,0,4,4,3429,7503,2023,51,2,0
2975,658161,4,67187,3,1,3,3452,6175,1954,2,4,2
2976,453812,1,50359,2,6,4,1237,7144,1986,45,1,0
2977,735476,3,52545,2,1,3,1861,6552,1983,71,2,0
2978,1035174,2,22390,2,1,4,1152,9537,1998,20,4,0
2979,1003613,2,13327,0,6,1,1047,1757,1954,60,1,2
2980,858649,0,88090,0,2,3,3915,1747,1982,20,3,1
2981,580183,4,83512,3,5,1,1743,2671,2019,21,4,0
2982,1377244,0,60525,2,2,3,2079,5705,2020,23,3,1
2983,1238285,0,35039,0,2,4,3303,2373,1963,97,0,1
2984,1151470,3,41905,2,5,1,3688,6659,1993,81,2,0
2985,643240,3,31755,4,3,1,3608,8941,1959,56,1,2
2986,709999,4,22545,4,5,2,2338,7359,1980,38,3,0
2987,1167986,2,27085,1,6,1,1226,2485,1972,62,4,0
2988,1342049,3,62862,3,5,2,3552,4359,1970,19,1,0
2989,1065578,0,12390,1,2,4,3062,1885,2005,109,3,2
2990,738309,1,72696,3,5,4,1862,9985,2021,87,0,0
2991,1036105,2,96358,0,5,1,3270,8752,1973,63,3,2
2992,193808,3,25597,2,4,1,2396,4180,1972,105,3,0
2993,195265,3,35123,2,3,2,3884,7053,2013,39,2,1
2994,1158742,2,80471,2,2,1,2241,5947,1950,33,0,1
2995,801824,3,78499,4,3,4,3318,6745,2022,61,2,2
2996,843703,2,39627,0,6,2,900,8046,2012,64,2,2
2997,743513,0,62804,4,4,3,2921,2041,2005,48,2,2
2998,211664,3,99740,4,2,4,701,1344,2017,117,3,1
2999,712029,1,89198,3,4,3,2967,8071,1985,32,1,0
